timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
109.0,100.000000,0.000000,18659.250000,0.000000,0.850000,0.250000,254.631000,1.410000,237.281999,0.175858,2
109.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,131.273000,1.742000,222.149676,5.961527,2
110.0,100.000000,0.000000,18659.250000,0.000000,0.766667,0.169967,160.240333,64.627725,216.163632,9.185991,3
110.5,100.000000,0.000000,18659.250000,0.000000,0.766667,0.169967,135.801667,0.893706,242.564038,6.660849,3
111.0,100.000000,0.000000,18659.250000,0.000000,0.700000,0.000000,135.108000,0.000000,244.670965,0.000000,1
111.5,100.000000,0.000000,18659.250000,0.000000,0.850000,0.150000,183.750500,69.617500,220.210446,17.442205,2
112.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,181.710000,65.325000,211.690216,11.878933,2
112.5,100.000000,0.000000,18659.250000,0.000000,0.766667,0.169967,173.898333,54.348079,236.919091,10.164719,3
113.0,100.000000,0.000000,18659.250000,0.000000,0.766667,0.169967,123.061333,10.490192,219.124163,13.952459,3
113.5,100.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,134.495000,0.000000,240.709891,0.000000,1
114.0,100.000000,0.000000,18659.250000,0.000000,0.700000,0.000000,134.778000,0.000000,244.635931,0.000000,1
114.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,206.351667,65.224676,223.575900,15.169748,3
115.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,131.798500,0.579500,225.616387,1.176522,2
115.5,100.000000,0.000000,18659.250000,0.000000,0.900000,0.200000,185.714000,70.074000,222.416089,12.107132,2
116.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.141421,128.230000,8.908516,229.566256,14.505837,3
116.5,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,135.405000,1.654000,244.878990,6.533520,2
117.0,100.000000,0.000000,18659.250000,0.000000,0.850000,0.150000,172.358500,57.728500,210.044121,5.523298,2
117.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,185.840000,46.732000,226.573251,11.173816,2
118.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,174.522333,52.834677,238.056758,9.679996,3
118.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,123.968500,12.951500,225.340173,25.817428,2
119.0,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,125.793000,11.755000,222.749979,14.916848,2
119.5,100.000000,0.000000,18659.250000,0.000000,0.700000,0.000000,135.173000,0.000000,245.186819,0.000000,1
120.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,205.092000,63.973510,221.806921,12.501573,3
120.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,134.093500,1.301500,231.481670,0.654955,2
121.0,100.000000,0.000000,18659.250000,0.000000,0.950000,0.150000,189.656500,59.367500,228.771955,4.392777,2
121.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,122.972333,10.087886,220.035399,11.313185,3
122.0,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,134.769000,0.280000,245.702171,0.569661,2
122.5,100.000000,0.000000,18659.250000,0.000000,0.900000,0.200000,183.584500,66.696500,223.108289,11.202056,2
123.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,192.118500,58.152500,227.726426,1.109274,2
123.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,114.389500,1.197500,204.529556,7.146219,2
124.0,100.000000,0.000000,18659.250000,0.000000,0.650000,0.050000,192.810500,58.190500,233.283635,7.596123,2
124.5,100.000000,0.000000,18659.250000,0.000000,0.766667,0.235702,133.733333,2.784963,238.311298,1.537564,3
